Wall time,Step,Value
1735466769.074683,10361,0.9343538880348206
1735466770.841454,10377,0.9346997737884521
1735466773.319487,10399,0.9354487061500549
1735466774.649661,10413,0.9361168742179871
1735466780.602143,10477,0.9384706616401672
1735466780.934292,10480,0.9388171434402466
1735466782.058102,10489,0.9384744167327881
1735466783.904955,10506,0.9396560192108154
1735466785.052233,10520,0.9387340545654297
1735466785.352568,10523,0.9395784139633179
1735466786.128842,10530,0.940430760383606
1735466786.984533,10536,0.9391495585441589
1735466787.675563,10542,0.9396384954452515
1735466797.408273,10631,0.9396314024925232
1735466800.08426,10654,0.9408409595489502
1735466801.573989,10664,0.940829336643219
1735466801.690865,10665,0.9405590295791626
1735466802.200157,10668,0.9401059746742249
1735466802.619541,10672,0.9398267269134521
1735466803.056415,10677,0.9398652911186218
1735466803.759553,10682,0.9396636486053467
1735466805.335796,10696,0.9397119283676147
1735466808.35324,10722,0.9383988380432129
1735466808.469827,10723,0.9383420944213867
1735466810.292433,10742,0.9377331137657166
1735466815.296527,10789,0.9373282194137573
1735466816.727823,10802,0.9364346861839294
1735466822.744697,10871,0.9357719421386719
1735466823.182797,10875,0.9358804225921631
1735466823.473205,10878,0.9363852143287659
1735466825.623334,10896,0.9360398054122925
1735466827.215991,10914,0.9367061257362366
1735466828.804682,10932,0.9360982775688171
1735466829.821389,10939,0.9349528551101685
1735466830.410675,10945,0.9349481463432312
1735466831.953092,10961,0.9349811673164368
1735466832.227497,10963,0.9348329305648804
1735466834.796214,10990,0.9337798357009888
1735466835.23721,10993,0.933342695236206
1735466840.367671,11036,0.9335233569145203
1735466841.593281,11049,0.9341950416564941
1735466843.245905,11066,0.9346877932548523
1735466843.766402,11070,0.9349604249000549
1735466844.864483,11083,0.9354003667831421
1735466845.4106,11087,0.9349674582481384
1735466846.005179,11092,0.9354532957077026
1735466846.827016,11100,0.9359776973724365
1735466848.91799,11120,0.9365245699882507
1735466851.806473,11147,0.936767041683197
1735466854.58603,11173,0.9358079433441162
1735466855.336633,11178,0.9353761076927185
1735466858.902544,11218,0.9361676573753357
1735466860.314148,11234,0.936042308807373
1735466861.074475,11241,0.9353103637695312
1735466862.811736,11260,0.9353189468383789
1735466870.234989,11338,0.9370488524436951
1735466871.395156,11351,0.9376723170280457
1735466872.485502,11364,0.9385681748390198
1735466872.610744,11365,0.9383136034011841
1735466873.406267,11372,0.9374340176582336
1735466877.467467,11398,0.9375545382499695
1735466877.870407,11401,0.9379827380180359
1735466877.986846,11402,0.9376475811004639
1735466879.561373,11416,0.9365142583847046
1735466881.739983,11438,0.9366380572319031
1735466885.372324,11475,0.93658846616745
1735466891.243902,11525,0.9383834600448608
1735466892.535243,11536,0.9386642575263977
1735466893.414718,11542,0.9385579824447632
1735466895.715154,11564,0.9398747682571411
1735466897.204999,11578,0.9401876926422119
1735466897.407918,11580,0.9397677779197693
1735466898.307897,11589,0.9393395781517029
1735466898.577335,11592,0.9389206171035767
1735466899.878412,11605,0.939304530620575
1735466900.163405,11606,0.9388859272003174
1735466900.737937,11611,0.9392609000205994
1735466901.961205,11626,0.9392170906066895
1735466902.671094,11632,0.9396798610687256
1735466906.917352,11673,0.9396360516548157
1735466908.083711,11686,0.9396716952323914
1735466909.432907,11702,0.9392110109329224
1735466910.489815,11712,0.9403275847434998
1735466913.42013,11746,0.9395406246185303
1735466918.281822,11788,0.9399912357330322
1735466919.862021,11802,0.9384999871253967
1735466920.503582,11807,0.9394481182098389
1735466923.877603,11841,0.9386375546455383
1735466926.775382,11875,0.9385870099067688
1735466933.081189,11920,0.9389821887016296
1735466933.398062,11922,0.9394347667694092
1735466933.970936,11925,0.9392528533935547
1735466935.819077,11946,0.939826488494873
1735466936.365695,11951,0.9399913549423218
1735466936.486767,11952,0.939705491065979
1735466936.852433,11956,0.9397402405738831
1735466941.848545,12000,0.9397672414779663
1735466942.490208,12008,0.9393623471260071
1735466943.647449,12020,0.9389578104019165
1735466944.62556,12031,0.9381497502326965
1735466947.56147,12060,0.9390725493431091
1735466951.347279,12102,0.9396917819976807
1735466951.544025,12104,0.9394522905349731
1735466951.886488,12108,0.9390504956245422
1735466952.086875,12110,0.9388456344604492
1735466956.687829,12159,0.9382104873657227
1735466959.663101,12187,0.9379966259002686
